date,SPY,QQQ,IWM,EFA,EEM,AGG,TLT,GLD,USO,VNQ,GSG,HYG,IBIT,numeric_sentiment
2024-02-05,-0.003641144937797103,-0.0013053308780680561,-0.012705107761946444,-0.005322687957418415,0.001293661060802087,-0.008226691042047318,-0.020193608826897136,-0.005514023646678412,0.009924455636202145,-0.020983995257854104,0.004909180166912108,-0.004663816556548794,-0.012653061224489726,0.0
2024-02-06,0.0029032585524311205,-0.0020072353833586742,0.009013233302073598,0.006153846153845954,0.02273901808785528,0.005222734254992201,0.009773717199617726,0.005224716105987293,0.00924024640657084,0.013441511261806705,0.005862237420615646,0.003644409735780174,0.016949152542372836,0.0
2024-02-07,0.00834041864043078,0.010290231296335328,-0.002323540042340033,-0.0005318441696581244,0.0012632642748864331,-0.002037489812550808,-0.004839558127301413,-0.00026518164942990197,0.008864990553698604,-0.00143386306607729,0.006313744536182497,0.0016859032550899933,0.025203252032520274,0.0
2024-02-08,0.00044167837783559705,0.0018518947197851965,0.015164061691336217,-0.0017294133297858227,-0.0055513499873834915,-0.0030624744793793512,-0.0058145681361666535,-0.0009018567639256236,0.030250648228176136,0.008136891228909926,0.01496138996139007,-0.0005178663904711334,0.03211736716891367,0.0
2024-02-09,0.0057794188473270225,0.00984311097761048,0.016263063981646786,0.0034648187633261607,0.004313625983253022,-0.00030718820397301894,-0.002020416843896311,-0.003876174799554044,0.002097315436241587,0.0015430267062315206,0.0019020446980504424,0.002072538860103723,0.043027276219746335,0.0
2024-02-12,-0.00043894652833187386,-0.003912595812836095,0.018159927761613348,0.0017264276228421416,0.007832238504295042,0.00020485506504175355,0.0011720831113479768,-0.0026119402985073092,0.0061392493372400825,0.0002370229912302957,0.0018984337921215122,-0.0021975180972078068,0.0556169429097606,0.0
2024-02-13,-0.013773004910375697,-0.015597004640051426,-0.04114111154907374,-0.015378496619382287,-0.01880170468789155,-0.009216589861751334,-0.017134951042997115,-0.013788680455347202,0.00748855914574964,-0.020616113744075903,-0.001421127427759461,-0.008032128514056325,-0.01535240753663647,0.0
2024-02-14,0.009087597150259086,0.010897211527243211,0.023225939057602174,0.011175440958664185,0.014307613694430232,0.004444444444444695,0.005089334055224715,-0.0005961090337615049,-0.015141087405368348,0.007863537382047037,-0.010910815939278784,0.00391798354446915,0.047129695251594717,0.0
2024-02-15,0.006899733237057948,0.0029777018604864036,0.026665997087329973,0.011318242343542062,0.004785894206549068,0.002366742128009802,0.005171299288946329,0.006723782669992406,0.018029350104821873,0.023286520225663132,0.00767386091127098,0.003512423572264778,-0.0010152284263960087,0.0
2024-02-16,-0.004979980478476587,-0.009067685438770012,-0.013598121698297883,0.001579986833442959,0.004763098520932596,-0.0031824248023817336,-0.005787781350482191,0.0036626090703437697,0.00782537067545297,-0.010322580645161117,0.004759638267491484,-0.0029815919108115985,0.003387533875338855,0.0
2024-02-20,-0.005505395287381698,-0.007548133869057394,-0.013785579688584848,0.004075193900354934,0.0014970059880239361,0.0009268795056642798,0.0008624407072013174,0.006064183750134067,-0.013485901103391873,-0.0017778831338155499,-0.005210800568450913,0.0020803536601221584,0.0016880486158001862,0.0
2024-02-21,0.0009058700378452578,-0.00400168491996622,-0.004726468222043367,0.0007855459544383603,0.0017438963627305348,-0.002983846074699037,-0.007109004739336511,5.334186803218621e-05,0.010770505385252704,0.0055806221800049904,0.004285714285714226,-0.0018165304268845661,-0.019885406134142358,0.0
2024-02-22,0.02069548078276795,0.029275627922276337,0.0075780539557441795,0.01125065410779702,0.010196468540164094,0.0008255933952527883,0.004881753091776853,0.00042671218263290456,0.005464480874316724,0.001889243121974138,0.0033191085822665833,0.004809567138957416,0.022008253094910613,0.0
2024-02-23,0.0006896551724138167,-0.002944734859725684,0.002256317689530718,0.0012936610608023091,-0.000492368291482026,0.0037121055887812116,0.013386591816906046,0.005651524845382783,-0.022826086956521663,-0.0004714201532114437,-0.01417769376181477,0.0006468305304008215,-0.018842530282637937,0.0
2024-02-26,-0.003662498769321787,-0.0005265808874032052,0.006303466906798949,-0.0014211886304910104,-0.004433497536945774,-0.0021573864803781095,-0.002982848620432521,-0.002226699183543679,0.012096774193548487,-0.010965688008489627,0.009108341323106561,-0.003232062055591345,0.06721536351165991,0.0
2024-02-27,0.0018577442241942688,0.002405222769442217,0.01416853094705428,0.0027170397205329433,0.0019792182088074206,-0.0013384124369402173,-0.00705203547387534,-0.0010626992561104665,0.014562439895589918,0.001192179303767249,0.008076009501187587,0.0012970168612191912,0.04723650385604117,0.0
2024-02-28,-0.0013216814944864153,-0.005324497257769623,-0.008235294117647007,-0.005806451612903274,-0.013086419753086331,0.00195876288659802,0.006348864736898552,0.0018085106382979,-0.003114421123899702,0.010121457489878471,-0.005655042412818001,-0.00012953367875645494,0.05707272169377098,0.0
2024-02-29,0.0035949907162327044,0.008569393709651596,0.006969157769869394,0.002595717066839587,0.000500375281460963,0.0016462599032822656,0.007057313943541699,0.0051502601677817506,-0.0035316490084217333,0.008487563362018058,0.0009478672985780978,0.0018137064386576363,0.0281567489114658,0.0
2024-03-01,0.00938828530940028,0.015056947608200533,0.010602267707259694,0.009708737864077666,0.012253063265816433,0.004788926553672468,0.0062139944786578916,0.01891078125825363,0.021810250817884347,0.01192285213325528,0.010890151515151603,0.0037272856588648207,0.016092603049124854,0.0
2024-03-04,-0.0010724383347959776,-0.00356814254617277,-0.0009228228665791871,-0.002564102564102555,-0.0022233201581027817,-0.0024607812980621535,-0.004022440986556686,0.01617502203328325,-0.01267342582710762,0.009356590042740143,-0.0037470725995316645,-0.0002591344908008386,0.07390941928313421,0.0
2024-03-05,-0.009994144056216903,-0.017949641908022063,-0.00957705396208075,-0.0017994858611826148,-0.008913097301312067,0.005447630794531699,0.01424168349452648,0.006020101015254298,-0.007566545061478247,-0.012130922407873723,-0.007522331922896086,-0.0007776049766718973,-0.08615782664941785,0.0
2024-03-06,0.005067234512401875,0.006283683063868839,0.007460855053256665,0.011846510430080004,0.014489133150137334,0.001533428746677723,0.005868175626113192,0.008215426745778132,0.01211708645336973,0.004981464318813744,0.007579346281383348,0.0024643320363164634,0.08408833522083792,0.0
2024-03-07,0.0099264345267287,0.015178103420770528,0.008331303288672487,0.011835072537541347,0.006156119182467279,0.002143513320404189,-0.0009375976664235397,0.005683818721392342,-0.001479687920365902,-0.0002305475504322807,0.0032910202162670377,0.0011644455945141186,0.00887960302951174,-0.8841149210929871
2024-03-08,-0.006002214409199347,-0.014434841171848567,-0.0006281407035174658,-0.0032700289271789806,-0.0009789525208027117,0.0009166836422895841,-0.0017726798748696204,0.00845253576072813,-0.011720328708069605,0.011530035743110734,-0.007029053420805953,0.00025846471956580963,0.023815687289671095,-0.8841149210929871
2024-03-11,-0.0008598452278592017,-0.0037128149059268978,-0.007929217231542829,-0.005678233438485836,0.0022048015678588495,-0.0011193650147551804,-0.0005223023085761946,0.0018350443882360068,0.0035441657579062813,-0.00478741593525589,0.005663048607833732,-0.00012919896640828377,0.03969658659924158,-0.8841149210929871
2024-03-12,0.010757314974182641,0.014335032808248993,-0.0013645889175886161,0.007994923857868041,0.010999755560987534,-0.0025468622656886764,-0.008361204013378032,-0.01094059405940595,-0.003667481662591787,-0.0021761539342571856,-0.001407789770060841,0.0009045096265665187,-0.009484435797665336,-0.9528096914291382
2024-03-13,-0.0015673981191222097,-0.007686065906324702,0.00390415304279923,0.00012589701624055039,-0.0031431334622823437,-0.0018384230415687819,-0.004848229342327093,0.007007357725612007,0.02372188139059328,-0.005050505050504972,0.015507518796992414,0.00038729666924885997,0.02995335133808008,-0.9528096914291382
2024-03-14,-0.0019768591197162344,-0.002521294718909717,-0.017889261581838567,-0.007301107754280056,-0.005093378607809784,-0.00634400900440002,-0.015356915907646762,-0.004175157811024399,0.01611399653748835,-0.014997692662667483,0.00509023600185099,-0.004774809652858258,-0.05816448152562581,-0.9528096914291382
2024-03-15,-0.009942712884746241,-0.01188686979095499,0.0018809087759243948,0.00038042099923929484,-0.006094588005850832,-0.00010297600659048278,-0.00032268473701191347,-0.003194409782879881,0.0003931847968545732,-0.0022253455141718614,0.004143646408839796,-0.0006483402489628753,-0.0030372057706908873,-0.9528096914291382
2024-03-18,0.005943157523095932,0.009525834255162291,-0.005730942147127105,-0.0002535175560905989,0.0017169487368162706,-0.001029866117404632,-0.003012696363245082,0.0016023233688848837,0.021616664483165238,0.0004695386782485045,0.01329665291150861,0.0023355391202803943,-0.03173394262503171,-0.9528096914291382
2024-03-19,0.005557072105448091,0.002491542470512975,0.0042236024844719555,0.0017750729047798508,-0.004897159647404559,0.0024742268041235693,0.002805957263112502,-0.0011498275258711166,0.005770710438574023,-0.00035198873636033134,0.0,0.004012944983818656,-0.03775563712637642,-0.9528096914291382
2024-03-20,0.009249384343914091,0.011856716145655088,0.019792182088075316,0.010631565624604322,0.011318897637795367,0.002056766762649209,-0.00032285837279377727,0.011911911911911988,-0.015045263292107647,0.00657276995305156,-0.007692307692307776,0.0033522434244455113,0.023160762942779245,-0.9528096914291382
2024-03-21,0.0033046418690441115,0.0047321810847962276,0.011461067442988915,-0.0005009392611144969,0.001216545012165282,0.0007183908045980125,0.002153084293250229,-0.0010386784053814102,-0.0055663430420712645,0.007229477611940149,-0.002279981760145988,-0.0005140066820867872,-0.010652463382157085,-0.9528096914291382
2024-03-22,-0.001895825354270464,0.001143831161549258,-0.013802058286044083,-0.0021300588898635064,-0.007047387606318289,0.003179161111680706,0.009560640240627416,-0.008020993216814376,-0.0018224420723768064,-0.012475109979161902,-0.003656307129798808,-0.0010285420416559221,-0.019919246298788718,0.0
2024-03-25,-0.0027628019416358063,-0.003629194856400342,0.0022919003267176663,-0.002134605725765848,0.0007342143906019505,-0.0018401144960128457,-0.0050010640561821695,0.0031944097828799922,0.014084507042253502,-0.006148752512711297,0.008256880733944927,-0.001544401544401608,0.11370502609173316,0.0
2024-03-26,-0.001846970775535417,-0.0032377012321251897,-0.0018001362265251952,0.0011325028312569874,-0.0007336757153337814,0.001024170421958015,0.0027804512886320243,0.003233991740882569,-0.006044238683127534,-0.004045211183819286,-0.007734303912647955,-0.001160092807424573,-0.022688039457459785,0.0
2024-03-27,0.008403847265858522,0.0034061174772173075,0.02178681093727164,0.006033182503770718,0.0017131669114047732,0.003273992224268607,0.009917884184707404,0.007240626859750021,0.0028464225643678454,0.025803368773145596,0.0009170105456213218,0.005291005291005346,-0.012616704516780208,0.0
2024-03-28,-0.00019114245847406952,-0.0018434008497628662,0.003148254149971441,-0.002248875562218977,0.0036647935499634077,-0.0012237405669999202,-0.0008447729672650395,0.012900049236829192,0.015739904528447868,0.00710376149994163,0.010535959688502183,-0.0021822849807444644,0.03424482494249936,0.0
2024-04-01,-0.001739728908176863,0.0021170694353731534,-0.009415121255349601,-0.004257450538442287,0.001703992210321248,-0.00724689605881168,-0.018575089833016256,0.010208049776395,0.011939540200685883,-0.01676688251618863,0.0072529465095194645,-0.004051087096359263,-0.01779095626389915,0.0
2024-04-02,-0.006358204381798682,-0.008630183166647876,-0.01838517665130568,-0.007042253521126751,0.0031591737545566545,-0.0007220961419432959,-0.005510534846029036,0.014772399191607999,0.014057989205472632,-0.012583793955074807,0.0094509450945095,-0.0016878732796675733,-0.0540880503144654,0.0
2024-04-03,0.0010986045794463273,0.0022443381469474666,0.00655288767176887,0.005572441742654588,0.0007267441860465684,0.0006193868070609732,-0.00021729682746640666,0.008772345772677825,0.005693773981928274,0.0010719390185804922,0.007579135086937194,0.0007803355442841386,-0.0015957446808511078,0.0
2024-04-04,-0.012206156985810623,-0.015290658222121722,-0.010008259243064699,-0.008564231738035333,-0.0036310820624547713,0.0023728463839882696,0.007172353836122802,-0.005734699633355267,0.012553846153846138,-0.006424747174300971,0.007522123893805244,-0.000779727095516658,0.0410229088971763,0.0
2024-04-05,0.01044691757459959,0.011783893049111205,0.0033370957452028005,0.0031758130081298575,0.0021865889212828726,-0.004940304652120031,-0.01391886059559777,0.017114220877458175,0.001580162878327629,0.00514908394204272,0.0030742204655247463,-0.0009103914683314951,-0.017144319344933545,0.0
2024-04-08,0.00055938120864929,0.0002951392830385924,0.005478112007825997,0.004938584272508706,0.006545454545454632,-0.0009309060819199244,-0.00010942116205281405,0.006228502370549505,-0.0024271844660194164,0.010721944245890125,-0.0017513134851138146,0.0023431398073419096,0.06612861234053646,0.0
2024-04-09,0.001156693399136488,0.0036995006808895337,0.003940263657148391,-0.0001260080645163475,0.006743737957610518,0.0034165027435553164,0.009301816590063572,0.00549704360679959,-0.012773722627737238,0.013319189061763215,-0.0052631578947368585,0.002077922077921901,-0.03956043956043964,0.0
2024-04-10,-0.010013094046060433,-0.008728489699929898,-0.02640759763542988,-0.013232514177693666,-0.013636363636363558,-0.011968633924886452,-0.021793342730131338,-0.009463867322092923,0.011583487369069667,-0.04140979411422596,0.0044091710758378255,-0.00881285640228091,0.017035341978133722,0.0
2024-04-11,0.007546876215669407,0.015968246002235453,0.006768526352461057,0.002681992337164818,0.006063545961678463,0.00020885547201321408,-0.004544446907559285,0.019433235935253368,-0.006578145937385926,0.00339764591675773,-0.004828797190517986,-0.0009152719665272979,0.004250000000000087,0.0
2024-04-12,-0.01380308880308867,-0.015941801199003236,-0.017796233130654038,-0.016176283276015835,-0.022902603664416543,0.0018793067446229994,0.005344616412426451,-0.01323930846223853,-0.0002452483139178119,-0.011851493530051993,0.0008822232024701115,-0.0005234916895692221,-0.05053522529250687,0.0
2024-04-15,-0.01252813937555064,-0.016451046158760474,-0.014645930847048128,-0.0029777317452097662,-0.006415001233654127,-0.00604418507711546,-0.015505593088935732,0.018719166397713094,0.0014718508524469431,-0.01701138171582417,0.002203613926839987,-0.00576142464318441,-0.0540115364446776,0.0
2024-04-16,-0.0018237684606998705,9.279450656518584e-05,-0.003677597303095248,-0.009868848201532221,-0.013161162155450823,-0.002830782134619403,-0.006637417032287263,0.0012219959266803748,-0.003919167176974936,-0.014068725099601553,-0.0017590149516270026,-0.00329250625576194,-0.009146341463414642,0.0
2024-04-17,-0.005918217385259994,-0.012201345395499996,-0.010560853070849974,0.0006557377049178914,-0.0007549068948162763,0.004626222268951707,0.011098527746319586,-0.007368230720549707,-0.029755317840895135,-0.007324157090541794,-0.017621145374449254,0.0013213530655389327,-0.027692307692307794,0.0
2024-04-18,-0.002057736489861184,-0.0057063685891413085,-0.0008290155440415781,-0.0027522935779814572,0.004029211785444353,-0.002825745682888514,-0.00504032258064524,0.003415456077234813,-0.0016474464579900872,0.0001272102785907503,-0.0004484304932735883,0.0007917656373714888,0.04171461449942471,0.0
2024-04-19,-0.008728379244074214,-0.02068916652889652,0.00155569383945231,0.00039426994348779054,-0.004013042387760124,0.0010495382031905365,0.0036023865811101174,0.0031315240083507057,0.0008885503935007755,0.004833375731365885,0.008075370121130465,0.0018459915611814814,0.012703673018503281,0.0
2024-04-22,0.00920914451894328,0.010056674303629665,0.011183597390494127,0.011692065160273213,0.010828506673381977,0.0006290626965821389,-0.0016825574873808868,-0.024702529068452272,-0.0008877615726061716,0.008860759493670933,0.001335113484646211,0.005527770465912241,0.03436051268066542,0.0
2024-04-23,0.01186664532137982,0.014922878563583541,0.016743471582181257,0.01090767432800921,0.008221225710014934,0.002095557418273497,0.00033707865168519646,-0.0024585981351764596,0.015232292460015229,0.009159347553324926,0.0057777777777776596,0.004057591623036316,-0.0007909306617454037,0.0
2024-04-24,-0.0004746366063480556,0.0033876773237349056,-0.004482046633428993,-0.0019267822736029894,0.003459352606869359,-0.0026139690506065127,-0.007076266427046951,-0.0018601190476190688,-0.004251062765691427,0.0018649757553150792,-0.00441891294741481,-0.0022161387042104463,-0.039313984168865446,0.0
2024-04-25,-0.003798895945865799,-0.004829898478347583,-0.006070416835289527,-0.004633204633204713,0.002216202905688247,-0.002830485375825531,-0.007013574660633459,0.005963473723443968,0.010045203415369075,-0.005708612558947501,0.00798934753661773,-0.0020904102430102656,0.012359241966492851,0.0
2024-04-26,0.0094738723708514,0.015431735186712148,0.009568403908794876,0.008016550297388125,0.011547911547911571,0.0022077375946172317,0.0052403736614263785,0.0032419414597999463,-0.0006215813028344064,0.0004992511233150587,-0.001761338617349173,0.003142183817753441,-0.014650027129679888,0.0
2024-04-29,0.0035414945106835294,0.004060324825986061,0.008066142367412876,0.0038481272447410397,0.00971581248481912,0.0030420644078463788,0.008386219401631978,-0.0020312067214476315,-0.011071028734917276,0.010229540918163638,-0.0035288928098810013,0.0030018271991645307,-0.012389867841409719,0.0
2024-04-30,-0.015841273575657677,-0.018856152512998325,-0.020304060812162406,-0.01265014055711744,-0.013952369497233663,-0.004078644635013617,-0.008541245223645744,-0.019937089462484958,-0.014088050314465472,-0.016917757470980566,-0.014165559982293074,-0.007286922576447474,-0.06412043490381925,0.0
2024-05-01,-0.003247141320371405,-0.0072305047222025465,0.0020929045431341553,-0.002200077649799348,0.0009758477677483945,0.0035154993174417726,0.007342360009068294,0.009062160758955828,-0.03125797397295216,0.00037683708076863276,-0.019757521329142436,0.00524051645038659,-0.03515043193327372,0.0
2024-05-02,0.009353452583191757,0.012763332700702179,0.018389282257653683,0.013488975356679811,0.02583475505727506,0.004513487981526287,0.004290876242095898,-0.0030871415875391994,0.0,0.014063284781516971,0.0013742556115436955,0.006160702582251876,0.043531954306884835,0.0
2024-05-03,0.01239530324931204,0.020098383696416144,0.009903961584633914,0.009982083439979528,0.009028272748871524,0.005120167189132774,0.010119181470654492,-0.0007976352460938863,-0.01053602001843823,0.006686478454680511,-0.0004574565416284315,0.004168837936425085,0.047337278106508895,0.0
2024-05-06,0.010326820395470282,0.010953430697161703,0.012927191679048988,0.006842372022300758,0.0009418412997408421,0.0007277263748830531,0.003895814781834206,0.010518407212622094,0.007054438972447841,0.0008610086100859782,0.008695652173912993,0.0011676180591593255,0.017231638418079065,0.0
2024-05-07,0.0011034322550669273,0.00015900056785911332,0.002249278763874596,0.0026428391643595894,-0.0056457304163725075,0.0020777062123416012,0.006098237055105926,-0.00460037174721184,-0.0021147237642082928,0.00946294703207573,-0.00045372050816683274,0.00012958403524709894,-0.0022216051096917155,0.0
2024-05-08,9.668561704767598e-05,-0.0005904796511626564,-0.005805727667463567,-0.0011296598468683028,0.0002365744026493477,-0.002073398299813345,-0.006061273969583447,-0.0029410391671723657,0.008079470198675498,-0.008400292184076008,-0.000453926463912957,-0.0023322104172066593,-0.015307542443640298,0.0
2024-05-09,0.005761905682631019,0.0021815207017223948,0.01020708607321641,0.007665242523246851,0.0030747398297066297,0.0018699355911073745,0.00487858964408483,0.015778630957954842,0.005386939955327685,0.02050337630448129,0.004995458673932696,0.0002597402597401821,0.005652911249293346,0.0
2024-05-10,0.0012880404483150976,0.002358169697519452,-0.007529388905081147,0.0018705574261130842,0.0021221410044800493,-0.0020738282870178537,-0.005627275736511006,0.008112468310670806,-0.01594354417145838,-0.0027670837343599652,-0.006326253953908734,-0.0015580368735390593,-0.02810567734682401,0.0
2024-05-13,0.00013439827970196383,0.00230737908881129,0.0021046449023542912,0.0,0.007529411764706007,0.0005195344970907456,0.0025521526853082843,-0.011202048374559959,0.011022576361221725,0.0032573289902280145,0.005911778080945895,-0.00026007802340721753,0.04106419895893576,0.0
2024-05-14,0.004588124628054802,0.0064322469982849295,0.010354596073068212,0.007468259895444307,0.005371321812237095,0.0027001765500052066,0.00564471499723318,0.008462036437621334,-0.012084592145015116,0.007696007696007534,-0.007233273056057921,0.0015608740894901274,-0.025833333333333375,0.0
2024-05-15,0.012382954328301166,0.015630255869755194,0.012472203422604577,0.010625154435384143,0.01068524970963991,0.006628689798032106,0.01364736957957291,0.012838736301526765,0.008908389841776332,0.013842482100238751,0.005919854280509895,0.005844155844155985,0.07413743940690054,0.0
2024-05-16,-0.002057457812676855,-0.0020313534996686533,-0.007209702062643264,-0.005378973105134244,0.002068490002298473,-0.001131803683506516,-0.000977198697068249,-0.003893340576757609,0.0048761201897733475,-0.0007062146892653498,0.004074241738343032,-0.0023240800516464155,-0.013804088133793524,0.0
2024-05-17,0.0014375153681742692,-0.00048674720120367443,0.0007213966238639458,0.003441494591936989,0.004357798165137483,-0.0031932426864441643,-0.0067383980002174715,0.01649775030677625,0.009442622950819768,-0.00011778563015307775,0.011271415689810604,0.00012941633234131444,0.03041722745625841,0.0
2024-05-20,0.0011521390121822517,0.006972728882592705,0.0022106881968473324,0.0007349338559530239,-0.0036538022379538626,-0.000930040301746371,-0.00295437137542387,0.004023964946794356,-0.003118097960244204,-0.005889975262103997,0.004012483281319756,0.0005175983436851439,0.044148380355276906,0.0
2024-05-21,0.0024525525412217863,0.0019564309423840687,-0.0009590486237650575,-0.0015911872705020036,-0.00618840247536101,0.0018618121638394047,0.00515803336259868,-0.0014695404346277696,-0.007428645901212172,-0.0003554923569143442,-0.003552397868561208,-0.0007759958613552387,-0.012509382036527406,0.0
2024-05-22,-0.002879403794037838,-0.00019745502413348603,-0.008447729672650506,-0.009439745004290567,-0.0032287822878228623,-0.0012389015073301923,0.0012010044764712013,-0.018373990991392697,-0.016938025210083918,-0.009009009009009028,-0.010695187165775444,-0.0022003624126326615,0.006080567519635149,0.0
2024-05-23,-0.007304229658569583,-0.004498474907287386,-0.01641010746442062,-0.005074257425742523,-0.007403979639056035,-0.0027909861484390897,-0.006434023991275906,-0.0199445731679615,-0.005609723520769383,-0.021531100478468956,-0.0045045045045044585,-0.0035023997924505945,-0.03626290606900018,0.0
2024-05-24,0.00661647273556909,0.009456421108319013,0.011073379595452515,0.008209976365219473,0.002797202797202969,0.0011402508551880963,0.0029634507737898996,0.0009271277582050264,0.012088650100738674,0.0007334963325185129,0.005429864253393646,0.0035147097110128644,0.031094852364776493,0.0
2024-05-28,0.0006988516168024983,0.003777704989627706,-0.001362928348909609,-0.00037014188772366285,-0.001394700139470073,-0.004659349761855558,-0.014335740862333024,0.010513153019636956,0.03065693430656946,-0.006596628389934134,0.02025202520252045,-0.00402127383577644,-0.01216421692853531,0.0
2024-05-29,-0.007002510333893208,-0.007048381482770649,-0.014768960811074372,-0.0157985682547519,-0.014897579143389184,-0.0038489545407259795,-0.012101698678805284,-0.0093038177735002,-0.01403553953129033,-0.009714707329070427,-0.012351124834583227,-0.002995571763480087,-0.016931759876859798,0.0
2024-05-30,-0.006633719825128281,-0.010713346770659937,0.009498837381883174,0.008402307499372874,-0.002835538752362976,0.0046992481203007586,0.009665093279388692,0.0018967431532197487,-0.013582342954159499,0.014652924376008958,-0.013845466726217115,0.004049640757674888,0.02192066805845494,0.0
2024-05-31,0.00910813034576452,-0.0018602591075185249,0.008429306542514059,0.009575923392612928,-0.009715639810426668,0.003222118282922848,0.0067898486197683905,-0.005864154776746511,-0.009400238315901088,0.018724758291518873,-0.005887681159420288,0.003512880562060783,-0.015577119509703752,0.0
2024-06-03,0.0008153668202588449,0.005369306205764257,-0.005637362103319332,0.0028332101502832607,0.010528834649437657,0.0029009531703274583,0.01612266445550037,0.008917789131444476,-0.039962576851109266,-0.0022825564632388273,-0.018223234624145768,-0.001555814858031579,0.023086900129701604,-0.9228684306144714
2024-06-04,0.001117847669571903,0.0027365215280383826,-0.012902595181076282,-0.001228350325512828,-0.013971110584892199,0.003615702479338845,0.011681222707423666,-0.008977073934260171,-0.010302102185716255,0.007706201083684361,-0.010208816705336576,-0.0005194130632386607,0.018509127789046786,-0.9228684306144714
2024-06-05,0.011885160582145726,0.02015978167572685,0.015299301876516402,0.007010207846513294,0.016090297790586128,0.0030880082346886883,0.0073378655444049645,0.011845589259998901,0.011253340835560621,-0.0011948858883974456,0.007032348804500765,0.0032480187085877077,0.01244709982574066,-0.9228684306144714
